PI,Difference,Error,Ntot,AvailableProcessors,TimeDuration(ms)
3,145680;0,004087;0,001301;100000;1;43;
3,138680;-0,002913;0,000927;100000;1;23;
3,145360;0,003767;0,001199;100000;1;26;
3,141200;-0,000393;0,000125;100000;1;24;
3,145600;0,004007;0,001276;100000;1;22;
3,140080;-0,001513;0,000481;200000;2;34;
3,144080;0,002487;0,000792;200000;2;42;
3,137160;-0,004433;0,001411;200000;2;37;
3,143120;0,001527;0,000486;200000;2;32;
3,140320;-0,001273;0,000405;200000;2;34;
3,133880;-0,007713;0,002455;400000;4;67;
3,145840;0,004247;0,001352;400000;4;57;
3,141800;0,000207;0,000066;400000;4;55;
3,134840;-0,006753;0,002149;400000;4;51;
3,141200;-0,000393;0,000125;400000;4;62;
3,145120;0,003527;0,001123;800000;8;100;
3,146200;0,004607;0,001467;800000;8;118;
3,138880;-0,002713;0,000863;800000;8;114;
3,139520;-0,002073;0,000660;800000;8;105;
3,137960;-0,003633;0,001156;800000;8;109;
3,132880;-0,008713;0,002773;1600000;16;186;
3,134080;-0,007513;0,002391;1600000;16;194;
3,140000;-0,001593;0,000507;1600000;16;179;
3,131800;-0,009793;0,003117;1600000;16;110;
3,146320;0,004727;0,001505;1600000;16;182;
3,144880;0,003287;0,001046;3200000;32;143;
3,154520;0,012927;0,004115;3200000;32;135;
3,137480;-0,004113;0,001309;3200000;32;155;
3,149880;0,008287;0,002638;3200000;32;118;
3,145560;0,003967;0,001263;3200000;32;118;
3,142080;0,000487;0,000155;1000000;1;86;
3,140640;-0,000953;0,000303;1000000;1;101;
3,143760;0,002167;0,000690;1000000;1;87;
3,139888;-0,001705;0,000543;1000000;1;88;
3,142956;0,001363;0,000434;1000000;1;110;
3,144052;0,002459;0,000783;2000000;2;185;
3,140512;-0,001081;0,000344;2000000;2;217;
3,139144;-0,002449;0,000779;2000000;2;194;
3,143792;0,002199;0,000700;2000000;2;187;
3,139596;-0,001997;0,000636;2000000;2;196;
3,141928;0,000335;0,000107;4000000;4;276;
3,140548;-0,001045;0,000333;4000000;4;241;
3,143272;0,001679;0,000535;4000000;4;226;
3,142572;0,000979;0,000312;4000000;4;245;
3,140532;-0,001061;0,000338;4000000;4;254;
3,139920;-0,001673;0,000532;8000000;8;489;
3,142260;0,000667;0,000212;8000000;8;467;
3,145500;0,003907;0,001244;8000000;8;599;
3,142056;0,000463;0,000147;8000000;8;485;
3,140712;-0,000881;0,000280;8000000;8;498;
3,144492;0,002899;0,000923;16000000;16;461;
3,141064;-0,000529;0,000168;16000000;16;409;
3,140304;-0,001289;0,000410;16000000;16;650;
3,139276;-0,002317;0,000737;16000000;16;489;
3,141372;-0,000221;0,000070;16000000;16;854;
3,142456;0,000863;0,000275;32000000;32;468;
3,140664;-0,000929;0,000296;32000000;32;439;
3,143996;0,002403;0,000765;32000000;32;465;
3,140424;-0,001169;0,000372;32000000;32;466;
3,144460;0,002867;0,000913;32000000;32;460;
3,141661;0,000069;0,000022;10000000;1;797;
3,142453;0,000860;0,000274;10000000;1;809;
3,142193;0,000600;0,000191;10000000;1;802;
3,141526;-0,000067;0,000021;10000000;1;986;
3,141188;-0,000404;0,000129;10000000;1;783;
3,140682;-0,000911;0,000290;20000000;2;1599;
3,141681;0,000088;0,000028;20000000;2;1585;
3,141514;-0,000078;0,000025;20000000;2;1628;
3,140992;-0,000601;0,000191;20000000;2;1612;
3,141781;0,000189;0,000060;20000000;2;1556;
3,142204;0,000611;0,000195;40000000;4;1882;
3,141984;0,000391;0,000124;40000000;4;1990;
3,141937;0,000345;0,000110;40000000;4;1899;
3,141703;0,000110;0,000035;40000000;4;1964;
3,141160;-0,000433;0,000138;100000;1;12;
3,147520;0,005927;0,001887;100000;1;15;
3,132680;-0,008913;0,002837;100000;1;10;
3,144680;0,003087;0,000983;100000;1;14;
3,141840;0,000247;0,000079;100000;1;22;
3,140200;-0,001393;0,000443;100000;2;29;
3,128080;-0,013513;0,004301;100000;2;39;
3,140560;-0,001033;0,000329;100000;2;34;
3,144680;0,003087;0,000983;100000;2;28;
3,150200;0,008607;0,002740;100000;2;33;
3,129840;-0,011753;0,003741;100000;4;25;
3,142760;0,001167;0,000372;100000;4;25;
3,144200;0,002607;0,000830;100000;4;31;
3,136680;-0,004913;0,001564;100000;4;26;
3,145560;0,003967;0,001263;100000;4;38;
3,146560;0,004967;0,001581;100000;8;30;
3,143240;0,001647;0,000524;100000;8;38;
3,143640;0,002047;0,000652;100000;8;34;
3,142120;0,000527;0,000168;100000;8;28;
3,150640;0,009047;0,002880;100000;8;31;
3,144200;0,002607;0,000830;100000;16;36;
3,145120;0,003527;0,001123;100000;16;24;
3,144960;0,003367;0,001072;100000;16;40;
3,142720;0,001127;0,000359;100000;16;26;
3,143000;0,001407;0,000448;100000;16;37;
3,144400;0,002807;0,000894;100000;32;38;
3,144840;0,003247;0,001034;100000;32;37;
3,136920;-0,004673;0,001487;100000;32;42;
3,144560;0,002967;0,000945;100000;32;40;
3,145680;0,004087;0,001301;100000;32;40;
3,143708;0,002115;0,000673;1000000;1;44;
3,139224;-0,002369;0,000754;1000000;1;51;
3,142384;0,000791;0,000252;1000000;1;47;
3,140292;-0,001301;0,000414;1000000;1;49;
3,143656;0,002063;0,000657;1000000;1;52;
3,141632;0,000039;0,000013;1000000;2;96;
3,142532;0,000939;0,000299;1000000;2;93;
3,141960;0,000367;0,000117;1000000;2;123;
3,144052;0,002459;0,000783;1000000;2;83;
3,141252;-0,000341;0,000108;1000000;2;103;
3,140536;-0,001057;0,000336;1000000;4;110;
3,140976;-0,000617;0,000196;1000000;4;133;
3,144160;0,002567;0,000817;1000000;4;146;
3,142572;0,000979;0,000312;1000000;4;137;
3,140880;-0,000713;0,000227;1000000;4;101;
3,140904;-0,000689;0,000219;1000000;8;160;
3,141128;-0,000465;0,000148;1000000;8;182;
3,141664;0,000071;0,000023;1000000;8;224;
3,142408;0,000815;0,000260;1000000;8;178;
3,142176;0,000583;0,000186;1000000;8;220;
3,138608;-0,002985;0,000950;1000000;16;240;
3,141216;-0,000377;0,000120;1000000;16;267;
3,139896;-0,001697;0,000540;1000000;16;294;
3,142060;0,000467;0,000149;1000000;16;271;
3,141088;-0,000505;0,000161;1000000;16;301;
3,141108;-0,000485;0,000154;1000000;32;184;
3,142212;0,000619;0,000197;1000000;32;231;
3,140328;-0,001265;0,000403;1000000;32;212;
3,139672;-0,001921;0,000611;1000000;32;238;
3,142012;0,000419;0,000133;1000000;32;204;
3,141502;-0,000091;0,000029;10000000;1;330;
3,142307;0,000715;0,000227;10000000;1;322;
3,141463;-0,000129;0,000041;10000000;1;322;
3,140968;-0,000625;0,000199;10000000;1;323;
3,140912;-0,000681;0,000217;10000000;1;316;
3,141972;0,000379;0,000121;10000000;2;773;
3,140767;-0,000826;0,000263;10000000;2;769;
3,140906;-0,000687;0,000219;10000000;2;989;
3,141006;-0,000587;0,000187;10000000;2;718;
3,141386;-0,000207;0,000066;10000000;2;757;
3,141478;-0,000114;0,000036;10000000;4;1026;
3,142769;0,001176;0,000374;10000000;4;813;
3,141708;0,000115;0,000037;10000000;4;807;
3,141996;0,000404;0,000129;10000000;4;1057;
3,141974;0,000381;0,000121;10000000;4;916;
3,140414;-0,001179;0,000375;10000000;8;1182;
3,141459;-0,000134;0,000043;10000000;8;1195;
3,142044;0,000451;0,000144;10000000;8;1114;
3,141417;-0,000175;0,000056;10000000;8;1357;
3,141861;0,000268;0,000085;10000000;8;850;
3,141990;0,000397;0,000126;10000000;16;1658;
3,141097;-0,000496;0,000158;10000000;16;1679;
3,141718;0,000126;0,000040;10000000;16;1562;
3,141802;0,000209;0,000067;10000000;16;1130;
3,142237;0,000645;0,000205;10000000;16;1733;
3,141903;0,000311;0,000099;10000000;32;2020;
3,141746;0,000153;0,000049;10000000;32;2011;
3,141349;-0,000243;0,000077;10000000;32;1988;
3,141194;-0,000399;0,000127;10000000;32;1907;
3,141338;-0,000254;0,000081;10000000;32;1812;
3,147000;0,005407;0,001721;100000;64;38;
3,138920;-0,002673;0,000851;100000;64;43;
3,134800;-0,006793;0,002162;100000;64;47;
3,133960;-0,007633;0,002430;100000;64;35;
3,143640;0,002047;0,000652;100000;64;48;
3,139696;-0,001897;0,000604;1000000;64;226;
3,142164;0,000571;0,000182;1000000;64;220;
3,139836;-0,001757;0,000559;1000000;64;223;
3,143068;0,001475;0,000470;1000000;64;215;
3,144152;0,002559;0,000815;1000000;64;234;
3,141518;-0,000074;0,000024;10000000;64;1782;
3,141537;-0,000056;0,000018;10000000;64;2083;
3,141130;-0,000462;0,000147;10000000;64;2192;
3,141902;0,000309;0,000098;10000000;64;2095;
3,142190;0,000597;0,000190;10000000;64;1987;
